[400]   valid_0's ndcg@1: 0.507437      valid_0's error: 0.636603
[401]   valid_0's ndcg@1: 0.507206      valid_0's error: 0.636478
[402]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636646
[403]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636615
[404]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.6366
[405]   valid_0's ndcg@1: 0.507667      valid_0's error: 0.636696
[406]   valid_0's ndcg@1: 0.507667      valid_0's error: 0.636684
[407]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636813
[408]   valid_0's ndcg@1: 0.507667      valid_0's error: 0.636716
[409]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636637
[410]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636633
[411]   valid_0's ndcg@1: 0.507437      valid_0's error: 0.636586
[412]   valid_0's ndcg@1: 0.507437      valid_0's error: 0.63662
[413]   valid_0's ndcg@1: 0.507667      valid_0's error: 0.636753
[414]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636928
[415]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636904
[416]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.63692
[417]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636871
[418]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636736
[419]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636858
[420]   valid_0's ndcg@1: 0.507667      valid_0's error: 0.63678
[421]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636735
[422]   valid_0's ndcg@1: 0.507322      valid_0's error: 0.636645
[423]   valid_0's ndcg@1: 0.507322      valid_0's error: 0.636569
[424]   valid_0's ndcg@1: 0.507437      valid_0's error: 0.636631
[425]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636705
[426]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.63665
[427]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636657
[428]   valid_0's ndcg@1: 0.507437      valid_0's error: 0.636614
[429]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636742
[430]   valid_0's ndcg@1: 0.507552      valid_0's error: 0.636704
[431]   valid_0's ndcg@1: 0.507667      valid_0's error: 0.636762
[432]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636808
[433]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636852
[434]   valid_0's ndcg@1: 0.508129      valid_0's error: 0.637005
[435]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636949
[436]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636942
[437]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636879
[438]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.63686
[439]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636829
[440]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636829
[441]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636804
[442]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636762
[443]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636744
[444]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636815
[445]   valid_0's ndcg@1: 0.508129      valid_0's error: 0.636893
[446]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636766
[447]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636781
[448]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636723
[449]   valid_0's ndcg@1: 0.507783      valid_0's error: 0.636725
[450]   valid_0's ndcg@1: 0.507898      valid_0's error: 0.636826
[451]   valid_0's ndcg@1: 0.508013      valid_0's error: 0.636832
[452]   valid_0's ndcg@1: 0.508129      valid_0's error: 0.636881
[453]   valid_0's ndcg@1: 0.508244      valid_0's error: 0.636879
[454]   valid_0's ndcg@1: 0.508475      valid_0's error: 0.63703
[455]   valid_0's ndcg@1: 0.508475      valid_0's error: 0.637056
[456]   valid_0's ndcg@1: 0.50859       valid_0's error: 0.637114
[457]   valid_0's ndcg@1: 0.50859       valid_0's error: 0.63709
[458]   valid_0's ndcg@1: 0.508705      valid_0's error: 0.63713
[459]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.637202
[460]   valid_0's ndcg@1: 0.508705      valid_0's error: 0.637173
[461]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637263
[462]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.637199
[463]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.637174
[464]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637352
[465]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637236
[466]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.63718
[467]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.637233
[468]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.637257
[469]   valid_0's ndcg@1: 0.508705      valid_0's error: 0.637194
[470]   valid_0's ndcg@1: 0.50859       valid_0's error: 0.637126
[471]   valid_0's ndcg@1: 0.508705      valid_0's error: 0.637177
[472]   valid_0's ndcg@1: 0.508705      valid_0's error: 0.637161
[473]   valid_0's ndcg@1: 0.50882       valid_0's error: 0.637199
[474]   valid_0's ndcg@1: 0.508705      valid_0's error: 0.637158
[475]   valid_0's ndcg@1: 0.50859       valid_0's error: 0.637072
[476]   valid_0's ndcg@1: 0.50859       valid_0's error: 0.637105
[477]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637258
[478]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637275
[479]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637227
[480]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637268
[481]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.63717
[482]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637157
[483]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.63716
[484]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.63717
[485]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637273
[486]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637351
[487]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637308
[488]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.63732
[489]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637383
[490]   valid_0's ndcg@1: 0.509282      valid_0's error: 0.637484
[491]   valid_0's ndcg@1: 0.509282      valid_0's error: 0.637463
[492]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637283
[493]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637241
[494]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.63725
[495]   valid_0's ndcg@1: 0.509282      valid_0's error: 0.637303
[496]   valid_0's ndcg@1: 0.509397      valid_0's error: 0.637368
[497]   valid_0's ndcg@1: 0.509397      valid_0's error: 0.637394
[498]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637276
[499]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637235
[500]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637198
[501]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637126
[502]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.63721
[503]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637157
[504]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637136
[505]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637144
[506]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637182
[507]   valid_0's ndcg@1: 0.508936      valid_0's error: 0.637125
[508]   valid_0's ndcg@1: 0.509051      valid_0's error: 0.637189
[509]   valid_0's ndcg@1: 0.509166      valid_0's error: 0.637277
[510]   valid_0's ndcg@1: 0.509512      valid_0's error: 0.637498
[511]   valid_0's ndcg@1: 0.509512      valid_0's error: 0.637517
[512]   valid_0's ndcg@1: 0.509397      valid_0's error: 0.637442
[513]   valid_0's ndcg@1: 0.509397      valid_0's error: 0.63743
[514]   valid_0's ndcg@1: 0.509512      valid_0's error: 0.637551
[515]   valid_0's ndcg@1: 0.509512      valid_0's error: 0.637542
[516]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637584
[517]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637587
[518]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637673
[519]   valid_0's ndcg@1: 0.510089      valid_0's error: 0.637781
[520]   valid_0's ndcg@1: 0.510089      valid_0's error: 0.637749
[521]   valid_0's ndcg@1: 0.510089      valid_0's error: 0.637763
[522]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637621
[523]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637656
[524]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.63768
[525]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637672
[526]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637593
[527]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637693
[528]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637621
[529]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637682
[530]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637733
[531]   valid_0's ndcg@1: 0.509973      valid_0's error: 0.637774
[532]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637676
[533]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637619
[534]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637709
[535]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637679
[536]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.63768
[537]   valid_0's ndcg@1: 0.509973      valid_0's error: 0.637754
[538]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637583
[539]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637665
[540]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637675
[541]   valid_0's ndcg@1: 0.509973      valid_0's error: 0.637719
[542]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637623
[543]   valid_0's ndcg@1: 0.509973      valid_0's error: 0.637681
[544]   valid_0's ndcg@1: 0.510204      valid_0's error: 0.637838
[545]   valid_0's ndcg@1: 0.510204      valid_0's error: 0.637888
[546]   valid_0's ndcg@1: 0.510089      valid_0's error: 0.637788
[547]   valid_0's ndcg@1: 0.510204      valid_0's error: 0.637846
[548]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637661
[549]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637573
[550]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.63763
[551]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637742
[552]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637605
[553]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637688
[554]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637589
[555]   valid_0's ndcg@1: 0.509858      valid_0's error: 0.637653
[556]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.63756
[557]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637483
[558]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637501
[559]   valid_0's ndcg@1: 0.509512      valid_0's error: 0.63735
[560]   valid_0's ndcg@1: 0.509512      valid_0's error: 0.637387
[561]   valid_0's ndcg@1: 0.509397      valid_0's error: 0.637295
[562]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637468
[563]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637378
[564]   valid_0's ndcg@1: 0.509628      valid_0's error: 0.637403
[565]   valid_0's ndcg@1: 0.509743      valid_0's error: 0.637471
[566]   valid_0's ndcg@1: 0.510089      valid_0's error: 0.637621
[567]   valid_0's ndcg@1: 0.510204      valid_0's error: 0.637664
[568]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637742
[569]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637727
[570]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637713
[571]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637698
[572]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637742
[573]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637772
[574]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637703
[575]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637676
[576]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.63768
[577]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637723
[578]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637732
[579]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637757
[580]   valid_0's ndcg@1: 0.510204      valid_0's error: 0.637698
[581]   valid_0's ndcg@1: 0.510319      valid_0's error: 0.637761
[582]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637806
[583]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637784
[584]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637822
[585]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637805
[586]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637809
[587]   valid_0's ndcg@1: 0.510665      valid_0's error: 0.637935
[588]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637829
[589]   valid_0's ndcg@1: 0.510435      valid_0's error: 0.637848
[590]   valid_0's ndcg@1: 0.51055       valid_0's error: 0.637885
[591]   valid_0's ndcg@1: 0.510665      valid_0's error: 0.637951
[592]   valid_0's ndcg@1: 0.510781      valid_0's error: 0.638025
[593]   valid_0's ndcg@1: 0.510896      valid_0's error: 0.638104
[594]   valid_0's ndcg@1: 0.510896      valid_0's error: 0.638126
[595]   valid_0's ndcg@1: 0.510896      valid_0's error: 0.63812
[596]   valid_0's ndcg@1: 0.510781      valid_0's error: 0.638065
[597]   valid_0's ndcg@1: 0.510896      valid_0's error: 0.638167
[598]   valid_0's ndcg@1: 0.511242      valid_0's error: 0.638418
[599]   valid_0's ndcg@1: 0.511242      valid_0's error: 0.638415
[600]   valid_0's ndcg@1: 0.511242      valid_0's error: 0.638434
[601]   valid_0's ndcg@1: 0.511126      valid_0's error: 0.638364
[602]   valid_0's ndcg@1: 0.511126      valid_0's error: 0.638367
[603]   valid_0's ndcg@1: 0.511357      valid_0's error: 0.638491
[604]   valid_0's ndcg@1: 0.511472      valid_0's error: 0.638549
[605]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.63862
[606]   valid_0's ndcg@1: 0.511472      valid_0's error: 0.638563
[607]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.638624
[608]   valid_0's ndcg@1: 0.511703      valid_0's error: 0.638678
[609]   valid_0's ndcg@1: 0.511588      valid_0's error: 0.638621
[610]   valid_0's ndcg@1: 0.511703      valid_0's error: 0.638697
[611]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.638813
[612]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.638865
[613]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.638929
[614]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.638967
[615]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.638909
[616]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639025
[617]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639044
[618]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639089
[619]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639053
[620]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639092
[621]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639098
[622]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639097
[623]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639163
[624]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639217
[625]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639179
[626]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639187
[627]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639199
[628]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639325
[629]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639285
[630]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.63939
[631]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639371
[632]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639329
[633]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639341
[634]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639318
[635]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639391
[636]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639343
[637]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639332
[638]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639302
[639]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639337
[640]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639325
[641]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639317
[642]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639416
[643]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639397
[644]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639337
[645]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639358
[646]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639285
[647]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639361
[648]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639323
[649]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639339
[650]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639358
[651]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639397
[652]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639371
[653]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639414
[654]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639404
[655]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639393
[656]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639425
[657]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.63941
[658]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639393
[659]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639402
[660]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.63943
[661]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639404
[662]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639337
[663]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639342
[664]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639313
[665]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639317
[666]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639373
[667]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639378
[668]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639357
[669]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639345
[670]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639363
[671]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639304
[672]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639331
[673]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639387
[674]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639261
[675]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639581
[676]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639664
[677]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639661
[678]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639733
[679]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.63975
[680]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.63977
[681]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639744
[682]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639764
[683]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639649
[684]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639618
[685]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639613
[686]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639692
[687]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639717
[688]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639704
[689]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639699
[690]   valid_0's ndcg@1: 0.513202      valid_0's error: 0.639801
[691]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639686
[692]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639741
[693]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639734
[694]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639734
[695]   valid_0's ndcg@1: 0.513202      valid_0's error: 0.639792
[696]   valid_0's ndcg@1: 0.513202      valid_0's error: 0.639776
[697]   valid_0's ndcg@1: 0.513202      valid_0's error: 0.639799
[698]   valid_0's ndcg@1: 0.513202      valid_0's error: 0.639794
[699]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639728
[700]   valid_0's ndcg@1: 0.513087      valid_0's error: 0.639727
[701]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639664
[702]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639575
[703]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.63963
[704]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639637
[705]   valid_0's ndcg@1: 0.512971      valid_0's error: 0.639652
[706]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639597
[707]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639564
[708]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639556
[709]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639563
[710]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.63956
[711]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639557
[712]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.63955
[713]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.63955
[714]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639573
[715]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639512
[716]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.63943
[717]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639432
[718]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.63945
[719]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639461
[720]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639477
[721]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639471
[722]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639519
[723]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639515
[724]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639528
[725]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639539
[726]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639534
[727]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639535
[728]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.63951
[729]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639396
[730]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639467
[731]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639533
[732]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.63961
[733]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639534
[734]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639569
[735]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639568
[736]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.63946
[737]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639521
[738]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639497
[739]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639532
[740]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639437
[741]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639444
[742]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639536
[743]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639567
[744]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639564
[745]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639467
[746]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639421
[747]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639424
[748]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639423
[749]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639331
[750]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639425
[751]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639276
[752]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639323
[753]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639384
[754]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.63926
[755]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639338
[756]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639372
[757]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639407
[758]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.63934
[759]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639267
[760]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639315
[761]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639262
[762]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639242
[763]   valid_0's ndcg@1: 0.511934      valid_0's error: 0.639164
[764]   valid_0's ndcg@1: 0.512049      valid_0's error: 0.639253
[765]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639291
[766]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639354
[767]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639403
[768]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639446
[769]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639455
[770]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639371
[771]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639414
[772]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639383
[773]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639319
[774]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.63938
[775]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639345
[776]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639271
[777]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639352
[778]   valid_0's ndcg@1: 0.512164      valid_0's error: 0.639292
[779]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639328
[780]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.63933
[781]   valid_0's ndcg@1: 0.512279      valid_0's error: 0.639351
[782]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639393
[783]   valid_0's ndcg@1: 0.512395      valid_0's error: 0.639389
[784]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639449
[785]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639503
[786]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639453
[787]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639521
[788]   valid_0's ndcg@1: 0.512856      valid_0's error: 0.639647
[789]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639593
[790]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639596
[791]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639712
[792]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639719
[793]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639749
[794]   valid_0's ndcg@1: 0.512741      valid_0's error: 0.639716
[795]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639614
[796]   valid_0's ndcg@1: 0.512625      valid_0's error: 0.639662
[797]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639551
[798]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639579
[799]   valid_0's ndcg@1: 0.51251       valid_0's error: 0.639559
